id_client;flag_coll;amt_credit;bki;age;is_educ;cl_segm;credit_type;fssp;cnt_closed_contract;is_cellphone
1007842;0;300000;75295;68;0;3;POS;0;0;1
1007843;1;20000;60132;28;0;3;CC;0;1;1
1007844;0;600000;34742;53;0;1;POS;0;0;1
1007845;1;225000;57444;31;0;2;CC;0;3;0
1007846;1;90000;72362;29;0;2;POS;0;0;0
1007847;1;100000;89272;39;0;4;CC;110390;0;0
1007848;1;1000000;42417;45;1;3;CC;0;2;0
1007849;0;40000;84579;47;0;1;POS;0;7;1
1007850;0;20000;68109;67;0;4;POS;0;0;1
1007851;0;175000;17612;22;0;3;POS;0;1;1
1007852;1;10000;50591;29;0;2;CC;0;0;1
1007853;0;40000;56690;59;0;2;POS;0;0;1
1007854;1;20000;66172;19;0;3;CC;0;1;1
1007855;0;125000;56818;22;0;2;POS;0;1;1
1007856;1;50000;23388;56;0;4;CC;0;0;1
1007857;0;600000;94525;68;0;1;POS;0;0;0
1007858;1;40000;89880;27;1;2;CC;0;4;0
1007859;1;40000;0;22;1;3;CC;0;0;0
1007860;0;275000;0;57;1;2;CC;0;2;1
1007861;1;150000;14892;46;0;3;CC;0;0;0
1007862;0;40000;21034;67;0;2;POS;0;0;0
1007863;0;250000;0;23;1;3;POS;0;4;1
1007864;0;275000;28866;20;0;2;POS;0;1;1
1007865;0;175000;63536;40;0;1;POS;0;0;1
1007866;0;800000;62699;32;1;3;CC;0;0;1
1007867;1;1000000;0;50;1;2;POS;0;2;0
1007868;0;1000000;54560;65;0;4;POS;0;0;1
1007869;1;40000;74954;20;1;2;CC;0;5;1
1007870;0;100000;9718;52;0;2;CC;0;0;1
1007871;0;500000;67077;22;1;3;POS;0;3;0
1007872;0;200000;12566;64;1;3;CC;0;0;1
1007873;0;75000;76691;27;0;2;POS;0;0;1
1007874;0;100000;16638;41;1;4;POS;0;0;1
1007875;0;800000;0;34;1;2;POS;0;0;1
1007876;0;225000;0;37;1;3;POS;21656;0;1
1007877;1;20000;2420;58;0;4;POS;57659;0;0
1007878;1;20000;28775;31;0;2;POS;0;0;0
1007879;0;200000;0;35;1;1;POS;82931;0;0
1007880;1;90000;26287;68;0;1;CC;0;0;1
1007881;0;40000;43323;41;1;2;CC;0;0;1
1007882;0;100000;17513;44;0;1;POS;154184;1;1
1007883;1;75000;21193;43;0;3;CC;46531;7;1
1007884;1;125000;19113;69;0;3;POS;0;0;0
1007885;1;300000;96826;61;0;2;CC;0;5;1
1007886;1;40000;40495;31;0;3;CC;0;7;0
1007887;0;125000;18960;62;0;3;CC;0;3;1
1007888;1;90000;0;43;1;3;POS;0;2;0
1007889;1;400000;92660;23;0;4;POS;0;0;1
1007890;1;250000;92775;19;0;3;POS;0;0;1
1007891;1;200000;57331;65;0;4;POS;0;2;1
1007892;1;400000;0;34;1;3;POS;0;3;1
1007893;0;100000;0;45;1;2;POS;0;1;0
1007894;0;250000;75457;51;0;3;POS;0;0;1
1007895;0;225000;0;35;1;1;POS;0;1;1
1007896;0;500000;78964;47;0;4;POS;0;4;1
1007897;0;600000;6382;34;1;1;CC;0;7;1
1007898;0;20000;15763;58;0;2;POS;0;2;0
1007899;0;90000;20544;28;1;1;POS;0;1;1
1007900;0;275000;0;67;1;2;POS;0;0;1
1007901;0;225000;12493;51;0;3;CC;0;8;1
1007902;0;500000;97821;20;1;4;POS;0;0;1
1007903;0;900000;0;67;1;2;CC;0;3;1
1007904;0;275000;26340;48;0;2;POS;0;0;0
1007905;1;100000;5194;61;0;2;POS;0;1;1
1007906;0;225000;96866;31;1;2;POS;0;1;1
1007907;1;50000;82830;40;0;3;CC;32338;2;0
1007908;0;40000;0;23;1;3;POS;117472;1;1
1007909;1;175000;51887;65;0;4;POS;0;2;1
1007910;1;300000;91475;44;0;3;POS;0;3;1
1007911;0;400000;41528;23;0;4;CC;196040;0;1
1007912;0;600000;0;22;1;2;POS;0;0;1
1007913;0;50000;79945;30;1;2;POS;0;0;1
1007914;0;100000;79186;60;0;2;CC;48758;10;1
1007915;0;200000;36527;37;0;3;POS;0;2;1
1007916;1;90000;23876;70;0;3;CC;0;2;1
1007917;1;40000;12443;18;0;3;CC;0;7;0
1007918;1;90000;35240;61;0;4;POS;157849;0;1
1007919;1;225000;72423;34;0;4;CC;1620;0;1
1007920;1;10000;5265;57;0;1;POS;0;0;1
1007921;1;100000;0;29;1;4;POS;0;0;0
1007922;0;90000;0;47;1;3;POS;0;0;1
1007923;0;250000;96083;43;0;4;POS;0;0;1
1007924;0;300000;15508;18;1;3;POS;0;1;0
1007925;0;150000;0;22;1;3;CC;0;2;1
1007926;1;100000;40115;32;0;4;CC;0;0;0
1007927;0;700000;46515;45;0;3;POS;0;0;1
1007928;0;700000;51279;51;1;1;POS;0;8;1
1007929;0;90000;97310;61;0;3;POS;0;1;1
1007930;1;225000;86508;51;0;3;POS;0;3;1
1007931;0;10000;60215;36;0;3;POS;0;0;1
1007932;0;400000;85972;52;0;2;POS;0;0;1
1007933;0;500000;73739;19;1;3;POS;0;1;1
1007934;1;40000;52622;25;0;4;POS;0;0;1
1007935;1;1000000;93799;19;1;1;POS;0;1;0
1007936;0;500000;70826;42;0;3;POS;0;1;1
1007937;0;40000;0;29;1;3;POS;51429;5;0
1007938;1;200000;17959;65;0;2;CC;0;1;1
1007939;1;275000;0;63;1;3;CC;129472;0;0
1007940;0;50000;2254;52;0;4;POS;0;3;1
1007941;1;150000;3869;54;0;4;POS;22411;0;1
1007942;1;200000;10399;64;0;3;POS;76688;0;1
1007943;1;800000;59052;67;0;3;POS;0;2;1
1007944;0;150000;71171;41;1;3;CC;0;9;1
1007945;0;90000;63321;43;1;4;POS;0;4;1
1007946;0;125000;18818;44;0;3;POS;176946;0;1
1007947;1;175000;39686;20;0;3;POS;0;0;1
1007948;0;225000;17434;49;0;2;POS;0;2;1
1007949;1;250000;85095;36;0;2;CC;65946;3;0
1007950;0;250000;79846;48;1;1;POS;0;1;1
1007951;0;90000;75881;21;1;2;CC;0;1;1
1007952;1;50000;84782;24;0;1;POS;0;3;1
1007953;1;100000;22979;36;0;1;CC;0;3;1
1007954;0;400000;74942;42;0;1;POS;0;0;1
1007955;0;50000;38279;66;0;2;POS;0;0;1
1007956;1;275000;74993;65;0;4;CC;0;1;1
1007957;1;800000;34735;49;0;1;POS;0;0;0
1007958;0;125000;15849;32;0;1;POS;116457;1;1
1007959;0;20000;0;49;1;3;CC;0;3;0
1007960;0;50000;37674;70;0;3;CC;0;0;1
1007961;0;90000;51972;50;0;2;POS;0;0;1
1007962;0;50000;0;41;1;3;POS;0;0;1
1007963;0;400000;37825;67;0;3;POS;0;1;1
1007964;0;800000;0;38;1;2;POS;0;8;0
1007965;0;40000;26110;30;0;3;POS;0;10;1
1007966;0;50000;0;59;1;3;CC;0;0;1
1007967;1;300000;97299;63;0;2;CC;76360;0;1
1007968;0;10000;0;20;1;1;CC;0;1;1
1007969;1;75000;0;63;1;1;CC;130779;4;1
1007970;0;300000;0;49;1;2;POS;0;2;0
1007971;1;40000;47212;34;0;3;CC;0;0;1
1007972;0;125000;35721;24;1;2;CC;0;0;1
1007973;1;90000;17741;40;0;2;CC;0;0;1
1007974;1;90000;25196;59;0;4;POS;36115;4;1
1007975;0;250000;51108;64;0;2;POS;0;2;0
1007976;1;1000000;25387;59;1;2;POS;0;0;0
1007977;1;75000;0;18;1;4;CC;0;4;0
1007978;0;40000;69204;37;0;2;POS;0;2;1
1007979;0;175000;85703;70;1;2;CC;0;2;1
1007980;1;900000;0;42;1;2;CC;0;1;1
1007981;1;90000;0;48;1;3;POS;0;0;1
1007982;0;90000;28559;23;0;4;POS;0;0;1
1007983;1;40000;34192;24;1;4;POS;0;0;1
1007984;1;20000;69554;68;0;2;POS;0;0;1
1007985;1;75000;11375;18;0;2;POS;1643;1;0
1007986;0;40000;43975;30;1;1;POS;0;0;1
1007987;1;50000;67142;24;0;4;POS;0;1;1
1007988;1;75000;48870;53;0;4;CC;0;2;1
1007989;0;300000;41327;47;0;3;CC;17146;2;0
1007990;0;100000;80759;42;0;3;CC;35904;1;1
1007991;0;20000;12822;23;0;2;POS;0;0;1
1007992;1;250000;71655;70;1;3;POS;0;0;1
1007993;0;100000;0;21;1;3;POS;0;0;1
1007994;1;10000;96361;65;0;3;POS;0;1;1
1007995;0;75000;92877;67;0;4;POS;0;0;1
1007996;1;20000;57524;34;0;3;POS;0;1;0
1007997;0;275000;0;41;1;2;POS;0;2;0
1007998;0;225000;68940;53;1;1;POS;169122;0;0
1007999;0;100000;86102;53;0;1;POS;0;0;1
1008000;0;40000;68474;24;0;3;POS;0;0;1
1008001;0;700000;93520;61;0;1;POS;0;8;1
1008002;0;300000;0;43;1;3;POS;0;1;1
1008003;0;900000;0;39;1;2;POS;101911;0;1
1008004;0;275000;11495;20;1;3;POS;0;0;0
1008005;1;125000;90839;25;0;4;POS;84604;0;1
1008006;0;175000;70852;28;0;1;POS;152375;1;0
1008007;0;100000;79121;62;0;4;POS;0;1;1
1008008;0;225000;45844;65;0;1;POS;18649;2;1
1008009;0;100000;31991;64;0;2;POS;0;0;0
1008010;0;400000;70491;28;0;2;CC;0;0;1
1008011;0;400000;0;67;1;4;POS;0;2;1
1008012;1;125000;68950;65;0;2;POS;0;1;0
1008013;0;300000;31798;52;0;2;CC;0;0;1
1008014;1;100000;75584;35;0;4;POS;0;0;0
1008015;0;100000;57650;27;1;1;POS;0;0;0
1008016;1;200000;87102;55;0;2;POS;33586;2;1
1008017;0;100000;0;35;1;2;POS;0;0;1
1008018;1;10000;37289;61;0;2;CC;46989;0;1
1008019;1;150000;19680;23;0;4;CC;15077;1;1
1008020;0;50000;117;32;0;1;POS;0;0;1
1008021;0;200000;35565;41;1;1;CC;0;0;0
1008022;1;200000;44842;30;0;1;CC;0;0;1
1008023;0;125000;58449;18;0;3;POS;80017;0;1
1008024;1;175000;0;58;1;3;CC;0;0;1
1008025;0;600000;82370;55;1;3;POS;0;0;0
1008026;0;225000;9690;46;1;3;POS;0;7;1
1008027;0;225000;95084;31;0;1;POS;0;0;1
1008028;0;75000;51313;41;0;3;POS;0;1;1
1008029;1;800000;0;51;1;3;CC;0;0;0
1008030;0;275000;44837;38;0;3;POS;0;1;1
1008031;1;400000;93099;68;0;1;CC;0;0;0
1008032;0;75000;80390;70;0;3;POS;0;0;1
1008033;0;500000;26518;42;0;2;POS;0;0;0
1008034;0;500000;91979;70;1;2;CC;0;0;1
1008035;0;275000;12039;40;0;2;POS;0;0;1
1008036;0;40000;57943;35;0;2;POS;0;0;1
1008037;0;800000;0;35;1;1;CC;0;1;0
1008038;0;600000;92082;33;0;4;CC;0;9;0
1008039;1;175000;76682;58;0;3;POS;161043;1;1
1008040;0;100000;0;43;1;4;CC;0;0;1
1008041;0;175000;0;18;1;2;POS;0;2;1
1008042;0;40000;88595;64;0;2;POS;84526;10;1
1008043;0;250000;69337;41;0;1;CC;0;2;0
1008044;1;75000;88278;34;1;4;CC;0;6;0
1008045;1;20000;27049;23;1;3;CC;0;0;0
1008046;0;100000;0;39;1;2;POS;0;0;1
1008047;0;250000;25474;50;0;3;POS;0;0;1
1008048;0;50000;14393;20;0;2;POS;0;0;1
1008049;1;250000;746;46;1;3;CC;165394;1;0
1008050;0;300000;22608;32;0;1;POS;0;1;1
1008051;0;100000;82937;48;1;4;POS;161760;0;1
1008052;1;125000;73555;55;0;1;CC;0;0;0
1008053;1;175000;87237;62;0;2;POS;0;0;0
1008054;1;40000;99251;61;1;3;CC;0;2;1
1008055;0;150000;87010;64;0;2;POS;0;8;1
1008056;0;225000;0;27;1;3;CC;0;0;1
1008057;0;20000;0;26;1;1;POS;0;0;1
1008058;0;1000000;30002;36;1;1;POS;0;0;1
1008059;1;90000;31845;62;0;2;CC;0;0;0
1008060;1;75000;0;27;1;1;CC;0;0;0
1008061;0;125000;0;26;1;2;POS;0;3;0
1008062;0;275000;0;34;1;2;POS;163800;0;1
1008063;0;75000;0;64;1;3;CC;0;0;1
1008064;1;150000;999;62;0;4;POS;0;2;1
1008065;0;40000;0;38;1;2;POS;0;3;1
1008066;0;50000;85227;44;0;2;POS;0;0;1
1008067;0;250000;37757;31;1;2;POS;0;3;0
1008068;0;20000;19168;34;0;2;POS;0;4;1
1008069;0;75000;0;58;1;3;POS;62504;2;1
1008070;0;100000;50854;51;0;2;POS;0;0;1
1008071;0;250000;72407;58;0;2;POS;151390;0;0
1008072;0;250000;22101;29;0;4;POS;0;0;1
1008073;1;300000;0;68;1;2;CC;0;0;1
1008074;0;275000;39180;58;0;3;CC;0;0;1
1008075;0;100000;0;33;1;2;POS;171184;2;1
1008076;0;75000;72655;30;1;3;CC;0;3;1
1008077;0;40000;11385;27;0;2;POS;0;0;1
1008078;0;100000;61413;19;0;4;POS;0;0;1
1008079;0;400000;61768;28;1;1;CC;0;0;1
1008080;0;75000;49672;56;0;1;POS;0;0;1
1008081;0;100000;35950;61;1;1;POS;0;0;1
1008082;1;600000;13551;43;0;2;POS;0;3;1
1008083;0;225000;0;34;1;1;POS;0;3;1
1008084;0;400000;0;33;1;2;CC;58678;2;1
1008085;1;20000;54151;25;0;2;POS;0;1;1
1008086;0;100000;71972;34;0;2;POS;0;1;1
1008087;1;200000;64343;56;0;3;POS;0;0;0
1008088;0;40000;0;32;1;2;POS;0;2;1
1008089;1;700000;0;52;1;4;CC;0;1;1
1008090;1;75000;56395;50;0;3;POS;0;1;1
1008091;0;75000;46451;46;1;2;CC;0;10;1
1008092;0;75000;97958;33;0;2;POS;0;6;1
1008093;0;800000;0;19;1;3;CC;0;0;1
1008094;0;175000;0;64;1;3;CC;124394;2;1
1008095;1;50000;99002;48;0;3;CC;0;0;1
1008096;1;75000;38348;35;0;4;POS;0;0;0
1008097;1;50000;65529;52;0;4;POS;0;0;1
1008098;1;225000;22691;70;0;4;POS;98210;6;1
1008099;0;300000;0;37;1;2;CC;53059;0;1
1008100;0;300000;0;26;1;2;CC;0;3;1
1008101;1;250000;97416;30;1;2;POS;0;0;1
1008102;0;225000;73542;31;0;2;POS;0;0;0
1008103;0;90000;0;23;1;3;CC;0;3;1
1008104;0;50000;14164;22;0;2;POS;0;0;0
1008105;1;200000;39660;47;0;4;POS;0;1;1
1008106;0;300000;35218;28;1;2;POS;0;2;1
1008107;0;175000;15023;28;1;3;POS;0;0;1
1008108;1;20000;13782;70;0;3;POS;0;5;1
1008109;1;50000;60229;20;0;3;POS;0;0;0
1008110;0;90000;41949;31;0;3;POS;73610;3;1
1008111;0;125000;0;35;1;2;POS;165688;3;0
1008112;1;700000;70852;51;0;1;POS;0;0;1
1008113;0;700000;18404;39;0;4;POS;157135;8;1
1008114;0;125000;86414;53;0;2;CC;0;3;1
1008115;0;100000;67286;26;0;4;POS;0;0;1
1008116;0;225000;38646;18;1;1;POS;188235;1;1
1008117;0;75000;98099;49;0;2;CC;0;1;1
1008118;1;225000;44950;69;1;2;POS;0;0;1
1008119;0;40000;0;54;1;1;POS;0;7;1
1008120;0;400000;80621;57;0;3;CC;0;0;0
1008121;1;225000;22970;26;0;2;CC;0;0;1
1008122;0;10000;52722;20;0;4;POS;0;1;1
1008123;1;50000;44119;33;0;4;POS;0;3;1
1008124;0;125000;98970;23;1;3;CC;0;0;1
1008125;1;250000;27807;33;0;3;CC;0;4;1
1008126;0;40000;50843;36;0;2;POS;148161;2;0
1008127;1;400000;91455;34;0;4;POS;86186;1;0
1008128;0;100000;64030;59;0;3;POS;0;1;0
1008129;0;200000;73406;25;0;1;POS;42688;2;0
1008130;0;250000;35880;62;1;3;POS;6698;0;1
1008131;1;40000;78712;53;0;2;POS;0;0;0
1008132;1;125000;41834;23;0;2;CC;0;0;1
1008133;0;90000;53342;27;0;2;POS;49849;10;1
1008134;0;300000;0;57;1;2;POS;0;1;1
1008135;0;50000;23643;67;0;4;POS;0;0;1
1008136;1;900000;79113;22;0;4;CC;0;0;0
1008137;1;20000;90941;51;0;3;CC;127648;0;1
1008138;0;600000;0;32;1;1;CC;0;2;1
1008139;0;100000;39225;50;0;4;CC;0;2;1
1008140;1;500000;11690;18;0;2;POS;0;0;1
1008141;0;175000;36048;60;0;2;POS;28770;0;0
1008142;1;275000;0;39;1;3;POS;96487;0;1
1008143;1;90000;4905;25;0;4;CC;0;2;1
1008144;0;100000;28200;21;0;2;POS;0;5;1
1008145;1;250000;99071;56;1;2;POS;0;0;0
1008146;1;125000;17074;41;0;4;POS;623;3;1
1008147;0;700000;4598;20;0;4;POS;116974;10;1
1008148;1;10000;29011;51;0;1;CC;0;0;0
1008149;1;250000;36196;47;0;4;POS;0;0;0
1008150;0;150000;74835;48;0;1;CC;127340;0;1
1008151;1;600000;3800;44;1;3;POS;0;0;1
1008152;1;800000;0;44;1;4;CC;0;0;1
1008153;0;75000;36741;20;0;2;POS;0;1;0
1008154;0;75000;0;68;1;3;CC;0;0;1
1008155;1;10000;54172;57;0;4;CC;0;2;1
1008156;0;10000;0;54;1;4;POS;0;8;1
1008157;0;400000;10370;32;1;3;POS;0;10;0
1008158;0;90000;33824;51;0;1;CC;0;9;1
1008159;1;50000;39521;55;0;4;POS;75793;4;0
1008160;1;10000;84714;33;1;3;CC;85533;1;1
1008161;1;250000;95959;46;0;3;CC;121877;6;1
1008162;1;225000;5032;55;1;4;POS;52322;1;1
1008163;0;90000;95365;20;0;2;POS;0;1;0
1008164;0;300000;0;53;1;1;CC;0;0;1
1008165;0;275000;38853;54;1;1;POS;0;3;1
1008166;0;700000;84868;42;1;4;CC;0;0;1
1008167;1;20000;60899;53;0;3;POS;0;0;1
1008168;0;50000;7729;70;0;3;POS;0;1;1
1008169;1;300000;0;33;1;3;CC;120089;1;1
1008170;0;175000;0;31;1;3;POS;0;0;1
1008171;1;600000;72731;41;0;3;CC;88885;0;1
1008172;1;250000;40098;45;0;2;CC;138361;0;1
1008173;1;150000;22422;63;0;4;POS;0;2;1
1008174;1;50000;23395;28;0;3;CC;0;0;1
1008175;1;1000000;51256;64;1;1;CC;178812;5;0
1008176;1;90000;68486;19;0;3;CC;0;2;1
1008177;1;600000;60643;53;1;2;POS;0;0;0
1008178;0;90000;0;54;1;1;POS;32415;0;1
1008179;1;125000;55491;34;0;1;CC;0;0;1
1008180;0;250000;0;25;1;2;POS;64975;0;1
1008181;0;225000;28603;38;0;1;POS;0;4;1
1008182;0;200000;94899;33;0;4;POS;0;0;1
1008183;0;700000;85702;43;0;3;CC;0;10;0
1008184;1;75000;32903;40;0;3;POS;0;0;1
1008185;0;150000;67289;58;0;1;POS;102073;1;0
1008186;1;20000;0;25;1;2;CC;0;0;0
1008187;0;20000;0;41;1;1;POS;0;0;1
1008188;0;20000;98106;57;0;2;POS;0;1;1
1008189;1;40000;90112;69;0;3;POS;180023;6;0
1008190;1;40000;21775;45;0;4;POS;0;1;1
1008191;0;250000;54933;36;0;3;POS;0;1;1
1008192;1;125000;86340;29;0;3;CC;0;0;1
1008193;1;175000;37275;36;0;3;CC;88133;0;0
1008194;1;200000;65984;68;0;3;CC;38089;1;1
1008195;0;75000;71798;36;0;2;POS;94235;0;1
1008196;1;600000;51685;61;0;1;CC;0;0;1
1008197;1;225000;48525;51;0;3;CC;0;1;1
1008198;1;90000;20603;45;0;4;CC;0;0;1
1008199;1;75000;94540;64;0;4;CC;0;1;1
1008200;0;300000;95816;50;0;1;POS;0;1;1
1008201;0;125000;78031;41;0;1;CC;0;1;1
1008202;0;250000;25662;52;1;3;POS;0;2;1
1008203;0;175000;0;19;1;1;POS;89211;0;1
1008204;0;75000;71805;23;0;2;POS;0;0;1
1008205;0;275000;43913;67;1;2;POS;0;2;1
1008206;1;225000;55584;61;0;3;CC;0;0;1
1008207;0;275000;28790;44;1;3;POS;0;0;1
1008208;1;800000;39123;53;0;4;POS;22447;1;0
1008209;0;600000;0;51;1;3;CC;0;1;0
1008210;1;100000;4382;44;0;3;CC;151262;1;0
1008211;1;300000;0;65;1;2;CC;141562;1;0
1008212;0;40000;92707;22;0;2;POS;0;10;1
1008213;0;90000;65833;25;1;3;POS;0;0;1
1008214;0;10000;3643;49;0;2;CC;0;0;1
1008215;1;75000;44110;70;1;2;CC;0;0;0
1008216;1;300000;82119;58;0;4;POS;0;1;1
1008217;0;275000;0;22;1;3;CC;12648;0;1
1008218;0;500000;47715;51;1;2;POS;0;0;1
1008219;1;200000;85335;36;0;2;CC;0;5;1
1008220;0;200000;8439;65;0;1;POS;0;2;0
1008221;0;20000;80717;38;1;3;CC;0;5;1
1008222;1;75000;64540;58;1;4;POS;0;1;1
1008223;0;175000;54410;31;1;2;POS;0;0;1
1008224;1;40000;95246;19;0;2;CC;0;1;0
1008225;0;100000;49661;30;0;2;POS;0;0;0
1008226;0;40000;42314;46;0;3;POS;0;0;1
1008227;0;250000;46029;39;1;2;CC;0;0;1
1008228;1;200000;43073;45;0;4;POS;156966;0;0
1008229;0;200000;70683;45;0;2;CC;0;6;1
1008230;0;300000;10819;35;0;2;POS;0;9;1
1008231;0;900000;0;57;1;1;POS;0;0;1
1008232;0;125000;35081;65;0;1;POS;157225;0;1
1008233;1;800000;35352;67;1;1;POS;0;10;0
1008234;1;20000;86899;28;0;3;POS;0;2;0
1008235;1;40000;69030;23;0;2;POS;0;3;1
1008236;1;20000;41065;29;0;4;POS;178123;6;1
1008237;1;150000;94985;61;0;4;POS;0;6;1
1008238;0;125000;80889;60;0;3;CC;0;2;1
1008239;1;800000;52089;53;0;4;POS;0;3;1
1008240;0;75000;0;39;1;1;POS;0;0;1
1008241;0;100000;0;43;1;2;POS;0;1;1
1008242;0;90000;20479;65;0;3;POS;0;1;1
1008243;0;200000;82998;50;1;3;POS;0;2;1
1008244;0;40000;3418;54;0;2;CC;199012;8;0
1008245;0;175000;85956;47;0;1;POS;17178;2;0
1008246;0;200000;93253;38;0;4;CC;0;0;1
1008247;0;300000;41779;49;0;2;POS;0;0;1
1008248;1;275000;84513;48;1;4;CC;99239;0;0
1008249;0;600000;1610;52;0;1;POS;17698;0;0
1008250;0;150000;20621;57;0;2;POS;0;1;1
1008251;0;90000;63798;61;1;3;POS;0;0;1
1008252;0;75000;0;20;1;4;POS;0;0;1
1008253;0;125000;60695;56;0;3;CC;141352;6;0
1008254;1;125000;23515;67;0;4;POS;0;7;0
1008255;0;700000;0;28;1;3;POS;0;0;1
1008256;1;100000;0;55;1;3;POS;0;0;0
1008257;1;100000;79971;32;0;3;POS;0;0;0
1008258;0;100000;65464;25;0;3;POS;0;0;1
1008259;0;175000;2595;42;1;1;POS;0;3;1
1008260;1;40000;4107;63;0;3;POS;0;2;1
1008261;1;50000;6035;60;1;3;POS;0;0;1
1008262;0;125000;40221;31;0;1;CC;0;6;1
1008263;1;40000;4601;44;0;3;POS;51550;0;1
1008264;1;50000;791;61;0;2;CC;45423;1;1
1008265;0;150000;0;53;1;4;POS;0;0;0
1008266;1;100000;90490;49;1;4;CC;0;1;0
1008267;0;200000;20394;21;0;2;POS;87600;10;0
1008268;1;300000;75330;39;1;1;CC;0;0;0
1008269;0;400000;64195;62;0;2;POS;192317;0;0
1008270;0;225000;0;31;1;2;POS;0;0;0
1008271;1;90000;85134;46;0;4;POS;0;0;1
1008272;1;50000;37074;20;1;1;POS;0;0;0
1008273;1;300000;80608;66;0;1;CC;0;0;1
1008274;0;20000;65232;55;0;3;POS;10412;0;1
1008275;0;10000;59152;37;0;3;POS;0;0;0
1008276;0;50000;36231;22;1;1;CC;0;2;1
1008277;0;225000;39825;57;1;1;POS;0;0;1
1008278;0;275000;10453;40;0;3;POS;0;8;1
1008279;1;500000;0;61;1;2;CC;154330;3;1
1008280;0;90000;28181;31;0;2;POS;0;0;1
1008281;0;300000;36927;52;1;2;POS;127143;0;1
1008282;1;40000;47187;38;0;2;CC;108158;0;1
1008283;0;275000;0;23;1;2;POS;0;0;1
1008284;1;100000;7689;61;0;4;POS;109342;2;1
1008285;1;50000;56570;35;0;3;POS;0;0;1
1008286;1;40000;25915;39;0;2;POS;112443;4;1
1008287;1;40000;0;36;1;3;CC;192883;0;0
1008288;0;150000;0;31;1;1;POS;0;0;1
1008289;0;125000;3434;46;0;1;POS;0;0;0
1008290;1;50000;77235;32;0;3;CC;0;0;1
1008291;1;10000;53322;70;0;4;POS;59529;0;0
1008292;0;600000;0;51;1;3;CC;0;3;1
1008293;0;275000;53919;52;0;1;CC;186295;2;1
1008294;0;600000;45174;59;0;4;POS;0;1;1
1008295;0;300000;89554;27;0;2;POS;0;2;1
1008296;0;90000;45828;33;0;1;POS;0;0;0
1008297;0;90000;46509;67;0;1;CC;0;0;1
1008298;1;400000;25883;21;0;4;POS;26424;2;0
1008299;0;175000;33847;39;1;3;CC;0;6;1
1008300;0;50000;43649;18;0;3;POS;144093;10;1
1008301;0;125000;11951;44;0;2;CC;197921;0;1
1008302;1;400000;8070;69;0;3;POS;138021;0;1
1008303;0;300000;0;30;1;3;CC;0;3;1
1008304;1;175000;0;18;1;3;POS;0;0;0
1008305;0;1000000;82609;43;1;3;POS;58434;0;1
1008306;1;300000;82826;54;0;3;POS;0;2;0
1008307;0;225000;71885;40;1;1;POS;0;1;1
1008308;1;200000;14996;54;1;3;POS;0;0;0
1008309;1;175000;77295;65;0;4;CC;0;0;1
1008310;0;700000;0;58;1;1;CC;0;0;1
1008311;0;225000;0;60;1;2;POS;0;0;1
1008312;0;100000;38581;19;1;4;POS;0;2;1
1008313;0;75000;58805;46;0;1;POS;136354;2;0
1008314;0;75000;78140;55;0;1;POS;0;1;1
1008315;0;75000;8989;66;0;3;CC;0;0;0
1008316;0;700000;91835;40;0;4;POS;0;0;0
1008317;0;900000;70053;68;0;1;POS;0;0;1
1008318;0;400000;3992;48;0;1;CC;0;1;0
1008319;1;125000;71772;34;0;4;CC;175671;2;0
1008320;0;100000;0;61;1;3;CC;0;3;1
1008321;0;100000;58729;31;0;3;POS;0;2;1
1008322;0;1000000;58115;25;0;3;POS;0;1;1
1008323;1;40000;0;33;1;4;POS;0;0;0
1008324;0;100000;5201;45;0;2;CC;0;0;1
1008325;1;200000;6807;53;1;4;POS;0;0;0
1008326;1;800000;96747;35;1;3;CC;46563;2;1
1008327;1;100000;62818;46;0;2;CC;157107;0;0
1008328;0;90000;2277;63;1;2;CC;55817;0;1
1008329;1;40000;91578;46;0;2;CC;141537;0;0
1008330;0;200000;44390;64;1;1;CC;0;0;1
1008331;0;40000;31657;52;0;4;POS;0;9;1
1008332;0;40000;76346;44;0;1;POS;0;2;0
1008333;0;125000;0;19;1;2;POS;168938;4;1
1008334;1;200000;0;23;1;3;POS;0;1;0
1008335;1;90000;140;45;0;2;CC;76786;0;1
1008336;0;500000;70391;50;0;3;POS;0;9;0
1008337;1;100000;37906;50;0;4;CC;0;0;1
1008338;0;40000;70110;23;0;3;POS;0;0;0
1008339;1;90000;2985;69;0;3;POS;0;0;1
1008340;1;125000;55663;27;0;1;POS;0;4;1
1008341;0;175000;0;39;1;1;POS;0;1;1
1008342;1;90000;86330;37;0;3;CC;117275;0;1
1008343;0;40000;49100;59;0;2;POS;0;4;0
1008344;0;300000;0;31;1;2;POS;4109;3;1
1008345;0;200000;79805;64;0;4;POS;75666;9;1
1008346;1;20000;60954;52;0;4;CC;0;0;0
1008347;0;200000;32831;45;0;2;POS;0;2;1
1008348;1;125000;12034;27;0;4;CC;0;0;1
1008349;0;50000;7768;51;0;1;CC;0;1;0
1008350;1;20000;93265;24;0;1;POS;0;0;0
1008351;1;125000;62559;57;0;2;POS;0;0;1
1008352;0;700000;83670;22;0;1;CC;0;3;1
1008353;1;50000;66004;53;0;3;POS;0;4;1
1008354;1;175000;95547;24;0;2;CC;107714;0;1
1008355;1;10000;8694;64;0;3;POS;0;0;1
1008356;0;125000;50045;39;0;3;POS;0;0;0
